dataset,task_id,method,snapshot_size,candidate_count,true_source,predicted_source,source_rank,hit_at_1,hit_at_5,mrr,error_hops
sashts,sashts_seed11_sourceS023-001_frac30,snapshot_betweenness,3,3,S023-001,S023-001,1,1,1,1.0,0
sashts,sashts_seed11_sourceS023-001_frac30,snapshot_center,3,3,S023-001,S023-001,1,1,1,1.0,0
sashts,sashts_seed11_sourceS023-001_frac30,graphsage_lodo,3,3,S023-001,S023-002,2,0,1,0.5,1
sashts,sashts_seed11_sourceS040-003_frac10,random,4,4,S040-003,S040-002,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac10,snapshot_degree,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac10,snapshot_weighted_degree,4,4,S040-003,S040-003,1,1,1,1.0,0
sashts,sashts_seed11_sourceS040-003_frac10,snapshot_closeness,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac10,snapshot_betweenness,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac10,snapshot_center,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac10,graphsage_lodo,4,4,S040-003,S040-003,1,1,1,1.0,0
sashts,sashts_seed11_sourceS040-003_frac20,random,4,4,S040-003,S040-003,1,1,1,1.0,0
sashts,sashts_seed11_sourceS040-003_frac20,snapshot_degree,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac20,snapshot_weighted_degree,4,4,S040-003,S040-003,1,1,1,1.0,0
sashts,sashts_seed11_sourceS040-003_frac20,snapshot_closeness,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac20,snapshot_betweenness,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac20,snapshot_center,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac20,graphsage_lodo,4,4,S040-003,S040-003,1,1,1,1.0,0
sashts,sashts_seed11_sourceS040-003_frac30,random,4,4,S040-003,S040-003,1,1,1,1.0,0
sashts,sashts_seed11_sourceS040-003_frac30,snapshot_degree,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac30,snapshot_weighted_degree,4,4,S040-003,S040-003,1,1,1,1.0,0
sashts,sashts_seed11_sourceS040-003_frac30,snapshot_closeness,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac30,snapshot_betweenness,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac30,snapshot_center,4,4,S040-003,S040-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS040-003_frac30,graphsage_lodo,4,4,S040-003,S040-003,1,1,1,1.0,0
sashts,sashts_seed11_sourceS049-005_frac10,random,4,4,S049-005,S049-004,3,0,1,0.3333333333333333,2
sashts,sashts_seed11_sourceS049-005_frac10,snapshot_degree,4,4,S049-005,S049-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS049-005_frac10,snapshot_weighted_degree,4,4,S049-005,S049-003,4,0,1,0.25,1
sashts,sashts_seed11_sourceS049-005_frac10,snapshot_closeness,4,4,S049-005,S049-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS049-005_frac10,snapshot_betweenness,4,4,S049-005,S049-003,4,0,1,0.25,1
sashts,sashts_seed11_sourceS049-005_frac10,snapshot_center,4,4,S049-005,S049-003,4,0,1,0.25,1
sashts,sashts_seed11_sourceS049-005_frac10,graphsage_lodo,4,4,S049-005,S049-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS049-005_frac20,random,4,4,S049-005,S049-003,2,0,1,0.5,1
sashts,sashts_seed11_sourceS049-005_frac20,snapshot_degree,4,4,S049-005,S049-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS049-005_frac20,snapshot_weighted_degree,4,4,S049-005,S049-003,4,0,1,0.25,1
sashts,sashts_seed11_sourceS049-005_frac20,snapshot_closeness,4,4,S049-005,S049-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS049-005_frac20,snapshot_betweenness,4,4,S049-005,S049-003,4,0,1,0.25,1
sashts,sashts_seed11_sourceS049-005_frac20,snapshot_center,4,4,S049-005,S049-003,4,0,1,0.25,1
sashts,sashts_seed11_sourceS049-005_frac20,graphsage_lodo,4,4,S049-005,S049-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS049-005_frac30,random,4,4,S049-005,S049-005,1,1,1,1.0,0
sashts,sashts_seed11_sourceS049-005_frac30,snapshot_degree,4,4,S049-005,S049-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS049-005_frac30,snapshot_weighted_degree,4,4,S049-005,S049-003,4,0,1,0.25,1
sashts,sashts_seed11_sourceS049-005_frac30,snapshot_closeness,4,4,S049-005,S049-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS049-005_frac30,snapshot_betweenness,4,4,S049-005,S049-003,4,0,1,0.25,1
sashts,sashts_seed11_sourceS049-005_frac30,snapshot_center,4,4,S049-005,S049-003,4,0,1,0.25,1
sashts,sashts_seed11_sourceS049-005_frac30,graphsage_lodo,4,4,S049-005,S049-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac10,random,5,5,S050-003,S050-001,4,0,1,0.25,1
sashts,sashts_seed11_sourceS050-003_frac10,snapshot_degree,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac10,snapshot_weighted_degree,5,5,S050-003,S050-005,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac10,snapshot_closeness,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac10,snapshot_betweenness,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac10,snapshot_center,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac10,graphsage_lodo,5,5,S050-003,S050-005,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac20,random,5,5,S050-003,S050-005,5,0,1,0.2,1
sashts,sashts_seed11_sourceS050-003_frac20,snapshot_degree,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac20,snapshot_weighted_degree,5,5,S050-003,S050-005,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac20,snapshot_closeness,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac20,snapshot_betweenness,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac20,snapshot_center,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac20,graphsage_lodo,5,5,S050-003,S050-005,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac30,random,5,5,S050-003,S050-003,1,1,1,1.0,0
sashts,sashts_seed11_sourceS050-003_frac30,snapshot_degree,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac30,snapshot_weighted_degree,5,5,S050-003,S050-005,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac30,snapshot_closeness,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac30,snapshot_betweenness,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac30,snapshot_center,5,5,S050-003,S050-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS050-003_frac30,graphsage_lodo,5,5,S050-003,S050-005,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS071-008_frac10,random,6,6,S071-008,S071-005,5,0,1,0.2,1
sashts,sashts_seed11_sourceS071-008_frac10,snapshot_degree,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac10,snapshot_weighted_degree,6,6,S071-008,S071-002,4,0,1,0.25,1
sashts,sashts_seed11_sourceS071-008_frac10,snapshot_closeness,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac10,snapshot_betweenness,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac10,snapshot_center,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac10,graphsage_lodo,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac20,random,6,6,S071-008,S071-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS071-008_frac20,snapshot_degree,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac20,snapshot_weighted_degree,6,6,S071-008,S071-002,4,0,1,0.25,1
sashts,sashts_seed11_sourceS071-008_frac20,snapshot_closeness,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac20,snapshot_betweenness,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac20,snapshot_center,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac20,graphsage_lodo,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac30,random,6,6,S071-008,S071-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS071-008_frac30,snapshot_degree,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac30,snapshot_weighted_degree,6,6,S071-008,S071-002,4,0,1,0.25,1
sashts,sashts_seed11_sourceS071-008_frac30,snapshot_closeness,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac30,snapshot_betweenness,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac30,snapshot_center,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS071-008_frac30,graphsage_lodo,6,6,S071-008,S071-008,1,1,1,1.0,0
sashts,sashts_seed11_sourceS074-002_frac10,random,4,4,S074-002,S074-001,4,0,1,0.25,1
sashts,sashts_seed11_sourceS074-002_frac10,snapshot_degree,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac10,snapshot_weighted_degree,4,4,S074-002,S074-004,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS074-002_frac10,snapshot_closeness,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac10,snapshot_betweenness,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac10,snapshot_center,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac10,graphsage_lodo,4,4,S074-002,S074-004,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS074-002_frac20,random,4,4,S074-002,S074-004,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS074-002_frac20,snapshot_degree,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac20,snapshot_weighted_degree,4,4,S074-002,S074-004,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS074-002_frac20,snapshot_closeness,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac20,snapshot_betweenness,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac20,snapshot_center,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac20,graphsage_lodo,4,4,S074-002,S074-004,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS074-002_frac30,random,4,4,S074-002,S074-002,1,1,1,1.0,0
sashts,sashts_seed11_sourceS074-002_frac30,snapshot_degree,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac30,snapshot_weighted_degree,4,4,S074-002,S074-004,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS074-002_frac30,snapshot_closeness,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac30,snapshot_betweenness,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac30,snapshot_center,4,4,S074-002,S074-001,2,0,1,0.5,1
sashts,sashts_seed11_sourceS074-002_frac30,graphsage_lodo,4,4,S074-002,S074-004,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac10,random,5,5,S079-004,S079-006,2,0,1,0.5,1
sashts,sashts_seed11_sourceS079-004_frac10,snapshot_degree,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac10,snapshot_weighted_degree,5,5,S079-004,S079-006,2,0,1,0.5,1
sashts,sashts_seed11_sourceS079-004_frac10,snapshot_closeness,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac10,snapshot_betweenness,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac10,snapshot_center,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac10,graphsage_lodo,5,5,S079-004,S079-006,2,0,1,0.5,1
sashts,sashts_seed11_sourceS079-004_frac20,random,5,5,S079-004,S079-004,1,1,1,1.0,0
sashts,sashts_seed11_sourceS079-004_frac20,snapshot_degree,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac20,snapshot_weighted_degree,5,5,S079-004,S079-006,2,0,1,0.5,1
sashts,sashts_seed11_sourceS079-004_frac20,snapshot_closeness,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac20,snapshot_betweenness,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac20,snapshot_center,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac20,graphsage_lodo,5,5,S079-004,S079-006,2,0,1,0.5,1
sashts,sashts_seed11_sourceS079-004_frac30,random,5,5,S079-004,S079-003,4,0,1,0.25,1
sashts,sashts_seed11_sourceS079-004_frac30,snapshot_degree,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac30,snapshot_weighted_degree,5,5,S079-004,S079-006,2,0,1,0.5,1
sashts,sashts_seed11_sourceS079-004_frac30,snapshot_closeness,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac30,snapshot_betweenness,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac30,snapshot_center,5,5,S079-004,S079-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed11_sourceS079-004_frac30,graphsage_lodo,5,5,S079-004,S079-006,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ020-001_frac10,random,5,5,J020-001,J020-003,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ020-001_frac10,snapshot_degree,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac10,snapshot_weighted_degree,5,5,J020-001,J020-002,5,0,1,0.2,1
sashts,sashts_seed23_sourceJ020-001_frac10,snapshot_closeness,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac10,snapshot_betweenness,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac10,snapshot_center,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac10,graphsage_lodo,5,5,J020-001,J020-002,4,0,1,0.25,1
sashts,sashts_seed23_sourceJ020-001_frac20,random,5,5,J020-001,J020-006,5,0,1,0.2,1
sashts,sashts_seed23_sourceJ020-001_frac20,snapshot_degree,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac20,snapshot_weighted_degree,5,5,J020-001,J020-002,5,0,1,0.2,1
sashts,sashts_seed23_sourceJ020-001_frac20,snapshot_closeness,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac20,snapshot_betweenness,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac20,snapshot_center,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac20,graphsage_lodo,5,5,J020-001,J020-002,4,0,1,0.25,1
sashts,sashts_seed23_sourceJ020-001_frac30,random,5,5,J020-001,J020-006,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ020-001_frac30,snapshot_degree,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac30,snapshot_weighted_degree,5,5,J020-001,J020-002,5,0,1,0.2,1
sashts,sashts_seed23_sourceJ020-001_frac30,snapshot_closeness,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac30,snapshot_betweenness,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac30,snapshot_center,5,5,J020-001,J020-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ020-001_frac30,graphsage_lodo,5,5,J020-001,J020-002,4,0,1,0.25,1
sashts,sashts_seed23_sourceJ029-001_frac10,random,3,3,J029-001,J029-003,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-001_frac10,snapshot_degree,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac10,snapshot_weighted_degree,3,3,J029-001,J029-002,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-001_frac10,snapshot_closeness,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac10,snapshot_betweenness,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac10,snapshot_center,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac10,graphsage_lodo,3,3,J029-001,J029-002,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-001_frac20,random,3,3,J029-001,J029-003,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-001_frac20,snapshot_degree,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac20,snapshot_weighted_degree,3,3,J029-001,J029-002,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-001_frac20,snapshot_closeness,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac20,snapshot_betweenness,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac20,snapshot_center,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac20,graphsage_lodo,3,3,J029-001,J029-002,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-001_frac30,random,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac30,snapshot_degree,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac30,snapshot_weighted_degree,3,3,J029-001,J029-002,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-001_frac30,snapshot_closeness,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac30,snapshot_betweenness,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac30,snapshot_center,3,3,J029-001,J029-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-001_frac30,graphsage_lodo,3,3,J029-001,J029-002,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac10,random,3,3,J029-002,J029-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ029-002_frac10,snapshot_degree,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac10,snapshot_weighted_degree,3,3,J029-002,J029-002,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-002_frac10,snapshot_closeness,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac10,snapshot_betweenness,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac10,snapshot_center,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac10,graphsage_lodo,3,3,J029-002,J029-002,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-002_frac20,random,3,3,J029-002,J029-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ029-002_frac20,snapshot_degree,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac20,snapshot_weighted_degree,3,3,J029-002,J029-002,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-002_frac20,snapshot_closeness,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac20,snapshot_betweenness,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac20,snapshot_center,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac20,graphsage_lodo,3,3,J029-002,J029-002,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-002_frac30,random,3,3,J029-002,J029-003,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ029-002_frac30,snapshot_degree,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac30,snapshot_weighted_degree,3,3,J029-002,J029-002,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ029-002_frac30,snapshot_closeness,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac30,snapshot_betweenness,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac30,snapshot_center,3,3,J029-002,J029-001,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ029-002_frac30,graphsage_lodo,3,3,J029-002,J029-002,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac10,random,3,3,J030-001,J030-004,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ030-001_frac10,snapshot_degree,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac10,snapshot_weighted_degree,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac10,snapshot_closeness,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac10,snapshot_betweenness,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac10,snapshot_center,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac10,graphsage_lodo,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac20,random,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac20,snapshot_degree,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac20,snapshot_weighted_degree,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac20,snapshot_closeness,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac20,snapshot_betweenness,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac20,snapshot_center,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac20,graphsage_lodo,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac30,random,3,3,J030-001,J030-003,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ030-001_frac30,snapshot_degree,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac30,snapshot_weighted_degree,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac30,snapshot_closeness,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac30,snapshot_betweenness,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac30,snapshot_center,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-001_frac30,graphsage_lodo,3,3,J030-001,J030-001,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-004_frac10,random,3,3,J030-004,J030-004,1,1,1,1.0,0
sashts,sashts_seed23_sourceJ030-004_frac10,snapshot_degree,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac10,snapshot_weighted_degree,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac10,snapshot_closeness,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac10,snapshot_betweenness,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac10,snapshot_center,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac10,graphsage_lodo,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac20,random,3,3,J030-004,J030-003,2,0,1,0.5,1
sashts,sashts_seed23_sourceJ030-004_frac20,snapshot_degree,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac20,snapshot_weighted_degree,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac20,snapshot_closeness,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac20,snapshot_betweenness,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac20,snapshot_center,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac20,graphsage_lodo,3,3,J030-004,J030-001,3,0,1,0.3333333333333333,1
sashts,sashts_seed23_sourceJ030-004_frac30,random,3,3,J030-004,J030-004,1,1,1,1.0,0
